id,colour,size,width,brand,model,price,type,count,rating,no_rating,link
215387,Silver,Medium,136 mm,Vincent Chase,VC E16664,1700,eyeframe,2144,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16664-c3-eyeglasses.html
215914,Grey,Medium,135 mm,Lenskart Air,LA E16727,1700,eyeframe,875,0.0,0,https://www.lenskart.com/lenskart-air-la-e16727-c2-eyeglasses.html
201373,Black,Wide,140 mm,John Jacobs,JJ E11292,5000,eyeframe,11152,4.45,158,https://www.lenskart.com/john-jacobs-jj-e11292-c5-h-eyeglasses.html
145512,Black,Wide,140 mm,Vincent Chase,VC E13624,1700,eyeframe,61783,4.75,109,https://www.lenskart.com/vincent-chase-vc-e13624-full-rim-square-metal-steel-escobar-c3-eyeglasses.html
137934,Black,Medium,136 mm,Vincent Chase,VC E13029,1700,eyeframe,36864,4.75,132,https://www.lenskart.com/vincent-chase-vc-e13029-c1-eyeglasses.html
209756,Black,Wide,139 mm,Lenskart Air,LA E15846,1700,eyeframe,10564,0.0,0,https://www.lenskart.com/lenskart-air-la-e15846-c2-eyeglasses.html
150798,Gunmetal,Narrow,132 mm,Lenskart Air,LA E14398,3000,eyeframe,36004,4.6,36,https://www.lenskart.com/lenskart-air-la-e14398-cc2-eyeglasses.html
215379,Silver,Medium,136 mm,Vincent Chase,VC E16657,1700,eyeframe,948,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16657-c1-eyeglasses.html
215915,Grey,Wide,138 mm,Lenskart Air,LA E16728,1700,eyeframe,738,0.0,0,https://www.lenskart.com/lenskart-air-la-e16728-c1-eyeglasses.html
136177,Transparent,Medium,137 mm,John Jacobs,JJ E11820,3500,eyeframe,28860,4.3,154,https://www.lenskart.com/transparent-tortoise-full-rim-square-medium-size-52-john-jacobs-rich-acetate-jj-e11820-c4-eyeglasses.html
201101,Black,Wide,139 mm,Vincent Chase,VC E14937,1700,eyeframe,17952,4.6,8,https://www.lenskart.com/vincent-chase-vc-e14937-c2-eyeglasses.html
142833,Black,Medium,134 mm,Vincent Chase,VC E11860,1700,eyeframe,38137,4.55,180,https://www.lenskart.com/vincent-chase-vc-e11860-c5-eyeglasses.html
151529,Blue,Medium,136 mm,Lenskart Air,LA E14529,1700,eyeframe,31017,4.8,28,https://www.lenskart.com/lenskart-air-la-e14529-c3-eyeglasses.html
145694,Grey,Wide,140 mm,Lenskart Air,LA E13643,1700,eyeframe,50921,4.6,92,https://www.lenskart.com/lenskart-air-la-e13643-c1-eyeglasses.html
215382,Purple,Extra Narrow,129 mm,Vincent Chase,VC E16658,1700,eyeframe,1738,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16658-c2-eyeglasses.html
215906,White,Medium,136 mm,Lenskart Air,LA E16723,1700,eyeframe,714,0.0,0,https://www.lenskart.com/lenskart-air-la-e16723-c3-eyeglasses.html
134577,Silver,Narrow,132 mm,John Jacobs,JJ E12342,5000,eyeframe,14092,4.5,31,https://www.lenskart.com/john-jacobs-jj-e12342-c1-eyeglasses.html
149062,Pink,Medium,135 mm,Vincent Chase,VC E14107,1700,eyeframe,29459,4.85,27,https://www.lenskart.com/vincent-chase-vc-e14107-c2-c2-eyeglasses.html
151048,Black,Wide,142 mm,Vincent Chase,VC S14457,2000,sunglasses,25669,4.85,14,https://www.lenskart.com/vincent-chase-vc-s14457-c2-sunglasses.html
145696,Blue,Wide,140 mm,Lenskart Air,LA E13643,1700,eyeframe,34370,4.6,92,https://www.lenskart.com/lenskart-air-la-e13643-c3-eyeglasses.html
201548,Green,Extra Narrow,128 mm,Lenskart Air,LA E11491,1700,eyeframe,12169,4.65,39,https://www.lenskart.com/lenskart-air-la-e11491-c11-eyeglasses.html
215769,Blue,Extra Narrow,129 mm,Vincent Chase,VC E16692,1700,eyeframe,2101,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16692-c2-eyeglasses.html
211610,Silver,Extra Narrow,130 mm,Lenskart Air,LA E16208,3000,eyeframe,1185,0.0,0,https://www.lenskart.com/lenskart-air-la-e16208-c2-eyeglasses.html
130270,Blue,Narrow,130 mm,Vincent Chase,VC E10502,1700,eyeframe,48745,4.45,138,https://www.lenskart.com/vincent-chase-vc-e10502-c-2-eyeglasses.html
201097,Blue,Medium,137 mm,Vincent Chase,VC E14936,1700,eyeframe,23916,4.95,22,https://www.lenskart.com/vincent-chase-vc-e14936-c1-eyeglasses.html
150600,Blue,Medium,135 mm,Lenskart Air,LA E14368,1700,eyeframe,34678,4.7,65,https://www.lenskart.com/lenskart-air-la-e14368-c2-eyeglasses.html
150551,Tortoise,Wide,138 mm,Lenskart Air,LA E11821,1700,eyeframe,26417,4.7,529,https://www.lenskart.com/lenskart-air-la-e11821-c5-eyeglasses.html
215763,Blue,Medium,134 mm,Vincent Chase,VC E16690,1700,eyeframe,1287,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16690-c1-eyeglasses.html
213363,Black,Medium,134 mm,Lenskart Air,LA E16568,1700,eyeframe,1034,0.0,0,https://www.lenskart.com/lenskart-air-la-e16568-c3-eyeglasses.html
135438,Gold,Medium,134 mm,John Jacobs,JJ E12610,3500,eyeframe,25036,4.35,115,https://www.lenskart.com/john-jacobs-rimless-jj-e12610-c1-eyeglasses.html
149602,Black,Narrow,132 mm,Vincent Chase,VC E14209,1700,eyeframe,39242,4.7,38,https://www.lenskart.com/vincent-chase-vc-e14209-c1-eyeglasses.html
151511,Tortoise,Narrow,135 mm,Vincent Chase,VC S14523,2000,sunglasses,10963,5.0,7,https://www.lenskart.com/vincent-chase-vc-s14523-c5-sunglasses.html
209767,Grey,Medium,137 mm,Lenskart Air,LA E15849,3000,eyeframe,6678,0.0,0,https://www.lenskart.com/lenskart-air-la-e15849-c2-eyeglasses.html
209749,Green,Wide,138 mm,Lenskart Air,LA E15844,1700,eyeframe,9780,0.0,0,https://www.lenskart.com/lenskart-air-la-e15844-c3-eyeglasses.html
216843,Purple,Medium,136 mm,Vincent Chase,VC E16906,1700,eyeframe,715,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16906-c3-eyeglasses.html
213374,Black,Extra Wide,142 mm,Lenskart Air,LA E16573,1700,eyeframe,862,0.0,0,https://www.lenskart.com/lenskart-air-la-e16573-c3-eyeglasses.html
213690,Transparent,Wide,140 mm,John Jacobs,JJ E14008L,3500,eyeframe,3576,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14008l-c7-eyeglasses.html
148480,Pink,Extra Narrow,129 mm,Vincent Chase,VC E14032,1700,eyeframe,30473,4.65,89,https://www.lenskart.com/vincent-chase-vc-e14032-c4-eyeglasses.html
201104,Silver,Wide,139 mm,Vincent Chase,VC E14938,1700,eyeframe,28820,4.6,31,https://www.lenskart.com/vincent-chase-vc-e14938-c2-eyeglasses.html
210142,Blue,Medium,135 mm,Lenskart Air,LA E12852,1700,eyeframe,8628,0.0,0,https://www.lenskart.com/lenskart-air-la-e12852-c5-eyeglasses.html
151536,Blue,Medium,137 mm,Lenskart Air,LA E14532,1700,eyeframe,35683,4.85,34,https://www.lenskart.com/lenskart-air-la-e14532-c2-eyeglasses.html
216403,Blue,Wide,140 mm,Vincent Chase,VC E16790,1700,eyeframe,953,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16790-c1-eyeglasses.html
213359,Silver,Extra Narrow,129 mm,Lenskart Air,LA E16567,1700,eyeframe,606,0.0,0,https://www.lenskart.com/lenskart-air-la-e16567-c2-eyeglasses.html
138264,Black,Wide,139 mm,John Jacobs,JJ S13089,6000,sunglasses,9191,4.5,2,https://www.lenskart.com/john-jacobs-jj-s13089-c1-sunglasses.html
206272,Silver,Medium,137 mm,Vincent Chase,VC E15349,1700,eyeframe,6634,4.75,4,https://www.lenskart.com/vincent-chase-vc-e15349-c3-eyeglasses.html
146625,Silver,Medium,136 mm,Vincent Chase,VC E13789,1700,eyeframe,29754,4.65,180,https://www.lenskart.com/vincent-chase-vc-e13789-c1-eyeglasses.html
209747,Grey,Wide,138 mm,Lenskart Air,LA E15844,1700,eyeframe,11392,0.0,0,https://www.lenskart.com/lenskart-air-la-e15844-c1-eyeglasses.html
213371,Black,Medium,136 mm,Lenskart Air,LA E16572,1700,eyeframe,1896,0.0,0,https://www.lenskart.com/lenskart-air-la-e16572-c2-eyeglasses.html
216455,Blue,Medium,136 mm,Vincent Chase,VC E16792,1700,eyeframe,763,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16792-c1-eyeglasses.html
213357,Silver,Medium,134 mm,Lenskart Air,LA E16566,1700,eyeframe,923,0.0,0,https://www.lenskart.com/lenskart-air-la-e16566-c2-eyeglasses.html
201388,Gunmetal,Medium,137 mm,John Jacobs,JJ E11540,5000,eyeframe,30952,4.4,189,https://www.lenskart.com/john-jacobs-jj-e11540-c6-eyeglasses.html
209241,Black,Extra Wide,144 mm,Vincent Chase,VC E13496,1700,eyeframe,13303,0.0,0,https://www.lenskart.com/vincent-chase-vc-e13496-c5-eyeglasses.html
143018,Black,Narrow,130 mm,Vincent Chase,VC E13400,1700,eyeframe,42994,4.65,88,https://www.lenskart.com/vincent-chase-vc-e13400-c1-eyeglasses.html
200563,Pink,Medium,135 mm,Lenskart Air,LA E14835,1700,eyeframe,26811,4.75,37,https://www.lenskart.com/lenskart-air-la-e14835-c2-eyeglasses.html
211949,Grey,Medium,134 mm,Lenskart Air,LA E16242,1700,eyeframe,2699,0.0,0,https://www.lenskart.com/lenskart-air-la-e16242-c1-eyeglasses.html
216410,Blue,Extra Wide,142 mm,Vincent Chase,VC E16793,1700,eyeframe,665,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16793-c2-eyeglasses.html
213375,Pink,Medium,134 mm,Lenskart Air,LA E16574,1700,eyeframe,1399,0.0,0,https://www.lenskart.com/lenskart-air-la-e16574-c1-eyeglasses.html
211283,Grey,Wide,139 mm,John Jacobs,JJ E16146,3500,eyeframe,5114,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16146-c3-eyeglasses.html
137930,Grey,Extra Wide,142 mm,Vincent Chase,VC E13033,1700,eyeframe,62964,4.65,157,https://www.lenskart.com/vincent-chase-vc-e13033-c2-eyeglasses.html
151127,Black,Narrow,134 mm,Vincent Chase,VC S14475,2000,sunglasses,16650,4.75,9,https://www.lenskart.com/vincent-chase-vc-s14475-c3-sunglasses.html
204179,Grey,Medium,135 mm,Lenskart Air,LA E15017,1700,eyeframe,20527,4.8,13,https://www.lenskart.com/lenskart-air-la-e15017-c2-eyeglasses.html
145980,Blue,Narrow,132 mm,Lenskart Air,LA E11411-N,3000,eyeframe,47048,4.6,75,https://www.lenskart.com/lenskart-air-la-e11411-n-full-rim-rectangle-clip-on-c2-eyeglasses.html
216398,Black,Medium,136 mm,Vincent Chase,VC E16788,1700,eyeframe,1279,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16788-c2-eyeglasses.html
213351,Silver,Extra Narrow,129 mm,Lenskart Air,LA E16564,1700,eyeframe,383,0.0,0,https://www.lenskart.com/lenskart-air-la-e16564-c1-eyeglasses.html
137156,Silver,Wide,138 mm,John Jacobs,JJ S12962,5000,sunglasses,12927,4.65,15,https://www.lenskart.com/john-jacobs-jj-s12962-c2-sunglasses.html
209221,Black Demi,Medium,135 mm,Vincent Chase,VC E11260,1700,eyeframe,2556,0.0,0,https://www.lenskart.com/vincent-chase-vc-e11260-c10-eyeglasses.html
148478,Black,Extra Narrow,129 mm,Vincent Chase,VC E14032,1700,eyeframe,44747,4.65,89,https://www.lenskart.com/vincent-chase-vc-e14032-c2-eyeglasses.html
146809,Black,Narrow,131 mm,Lenskart Air,LA E11478,1700,eyeframe,43656,4.7,59,https://www.lenskart.com/lenskar-air-la-e11478-c1-eyeglasses.html
216383,Black,Medium,136 mm,Vincent Chase,VC E16783,1700,eyeframe,1151,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16783-c1-eyeglasses.html
213355,Gold,Narrow,133 mm,Lenskart Air,LA E16565,1700,eyeframe,575,0.0,0,https://www.lenskart.com/lenskart-air-la-e16565-c3-eyeglasses.html
140655,Gunmetal,Narrow,133 mm,John Jacobs,JJ E10199,5000,eyeframe,17370,4.35,45,https://www.lenskart.com/john-jacobs-jj-e10199-c9-eyeglasses.html
207370,Black,Medium,135 mm,Vincent Chase,VC E15478,1700,eyeframe,8757,0.0,0,https://www.lenskart.com/vincent-chase-vc-e15478-c2-eyeglasses.html
210629,Blue,Extra Wide,144 mm,Vincent Chase,VC E16002,1700,eyeframe,6024,5.0,2,https://www.lenskart.com/vincent-chase-vc-e16002-c2-eyeglasses.html
204183,Transparent,Narrow,133 mm,Lenskart Air,LA E15018,1700,eyeframe,26989,4.85,8,https://www.lenskart.com/lenskart-air-la-e15018-c3-eyeglasses.html
204184,Grey,Medium,137 mm,Lenskart Air,LA E15019,1700,eyeframe,18821,4.7,44,https://www.lenskart.com/lenskart-air-la-e15019-c1-eyeglasses.html
216451,Blue,Medium,136 mm,Vincent Chase,VC E16785,1700,eyeframe,788,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16785-c1-eyeglasses.html
213367,Black,Medium,136 mm,Lenskart Air,LA E16570,1700,eyeframe,1358,3.0,1,https://www.lenskart.com/lenskart-air-la-e16570-c2-eyeglasses.html
150873,Black,Wide,140 mm,John Jacobs,JJ E14414,3500,eyeframe,30723,4.75,20,https://www.lenskart.com/john-jacobs-jj-e14414-c3-eyeglasses.html
150414,Black,Medium,136 mm,Vincent Chase,VC E14324,1700,eyeframe,14771,4.2,47,https://www.lenskart.com/vincent-chase-vc-e14324-c4-eyeglasses.html
143002,Blue,Extra Narrow,128 mm,Vincent Chase,VC E13394,1700,eyeframe,41047,4.65,147,https://www.lenskart.com/vincent-chase-vc-e13394-c4-eyeglasses.html
201287,Transparent,Medium,136 mm,Lenskart Air,LA E14963,1700,eyeframe,26615,4.5,39,https://www.lenskart.com/lenskart-air-la-e14963-c2-eyeglasses.html
210182,Blue,Medium,135 mm,Lenskart Air,LA E13776,1700,eyeframe,8125,0.0,0,https://www.lenskart.com/lenskart-air-la-e13776-c5-eyeglasses.html
212867,Black,Wide,138 mm,Vincent Chase,VC E16455,1700,eyeframe,958,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16455-c1-eyeglasses.html
213369,Blue,Wide,141 mm,Lenskart Air,LA E16571,1700,eyeframe,1122,0.0,0,https://www.lenskart.com/lenskart-air-la-e16571-c2-eyeglasses.html
150879,Transparent,Medium,136 mm,John Jacobs,JJ E14416,3500,eyeframe,16675,4.85,9,https://www.lenskart.com/john-jacobs-jj-e14416-c3-eyeglasses.html
151377,Gunmetal,Medium,140 mm,Vincent Chase,VC S14506,2000,sunglasses,29404,4.6,18,https://www.lenskart.com/vincent-chase-vc-s14506-c5-sunglasses.html
201105,Blue,Wide,139 mm,Vincent Chase,VC E14938,1700,eyeframe,21640,4.6,31,https://www.lenskart.com/vincent-chase-vc-e14938-c3-eyeglasses.html
138049,Black,Extra Wide,145 mm,Lenskart Air,LA E13063,1700,eyeframe,50306,4.35,176,https://www.lenskart.com/lenskart-air-la-e13063-c1-eyeglasses.html
200234,Black,Wide,140 mm,Lenskart Air,LA E14802,1700,eyeframe,12244,5.0,5,https://www.lenskart.com/lenskart-air-la-e14802-c2-eyeglasses.html
212866,Blue,Wide,138 mm,Vincent Chase,VC E16454,1700,eyeframe,862,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16454-c2-eyeglasses.html
213365,Black,Narrow,133 mm,Lenskart Air,LA E16569,1700,eyeframe,803,0.0,0,https://www.lenskart.com/lenskart-air-la-e16569-c2-eyeglasses.html
211192,Tortoise,Wide,141 mm,John Jacobs,JJ E16116,3500,eyeframe,6912,0.0,0,https://www.lenskart.com/john-jacobs-jj-e-16116-c1-eyeglasses.html
205131,Grey,Medium,137 mm,Vincent Chase,VC E13499,1700,eyeframe,34344,4.65,101,https://www.lenskart.com/vincent-chase-vc-e13499-c6-eyeglasses.html
209229,Pink,Narrow,133 mm,Vincent Chase,VC E13451,1700,eyeframe,8871,0.0,0,https://www.lenskart.com/vincent-chase-vc-e13451-c4-eyeglasses.html
211946,Grey,Medium,137 mm,Lenskart Air,LA E16241,1700,eyeframe,2007,0.0,0,https://www.lenskart.com/lenskart-air-la-e16241-c1-eyeglasses.html
146854,Black,Wide,140 mm,Lenskart Air,LA E12874,1700,eyeframe,29531,4.7,31,https://www.lenskart.com/lenskar-air-la-e12874-c2-eyeglasses.html
215378,Silver,Narrow,133 mm,Vincent Chase,VC E16656,1700,eyeframe,1229,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16656-c2-eyeglasses.html
211607,Black,Medium,136 mm,Lenskart Air,LA E16207,3000,eyeframe,2122,0.0,0,https://www.lenskart.com/lenskart-air-la-e16207-c1-eyeglasses.html
144839,Grey,Medium,135 mm,John Jacobs,JJ E13573,3500,eyeframe,9162,5.0,3,https://www.lenskart.com/john-jacobs-jj-e13573-rimless-c1-eyeglasses.html
150985,Blue,Extra Narrow,129 mm,Vincent Chase,VC E14440,1700,eyeframe,18864,4.65,18,https://www.lenskart.com/vincent-chase-vc-e14440-c3-eyeglasses.html
135933,Blue,Medium,134 mm,Vincent Chase,VC E11860,1700,eyeframe,49120,4.55,180,https://www.lenskart.com/vincent-chase-vc-e12666-c2-eyeglasses.html
210621,Transparent,Medium,135 mm,Lenskart Air,LA E15017,1700,eyeframe,7589,0.0,0,https://www.lenskart.com/lenskart-air-la-e15017-c4-eyeglasses.html
209775,Blue,Medium,137 mm,Lenskart Air,LA E15851,3000,eyeframe,5123,0.0,0,https://www.lenskart.com/lenskart-air-la-e15851-c2-eyeglasses.html
215397,Green,Narrow,132 mm,Vincent Chase,VC E16670,1700,eyeframe,1992,5.0,1,https://www.lenskart.com/vincent-chase-vc-e16670-c2-eyeglasses.html
213119,Gold,Wide,138 mm,Lenskart Air,LA E16496,3000,eyeframe,1483,0.0,0,https://www.lenskart.com/lenskart-airr-la-e16496-cc3-eyeglasses.html
213683,Pink,Medium,134 mm,John Jacobs,JJ E11515,3500,eyeframe,1872,0.0,0,https://www.lenskart.com/john-jacobs-jj-e11515-c10-eyeglasses.html
210294,Brown Demi,Medium,135 mm,Vincent Chase,VC E11803-M,1700,eyeframe,2037,0.0,0,https://www.lenskart.com/vincent-chase-vc-e11803-m-c4-eyeglasses.html
146622,Gunmetal,Medium,136 mm,Vincent Chase,VC E13787,1700,eyeframe,41589,4.7,96,https://www.lenskart.com/vincent-chase-vc-e13787-c2-eyeglasses.html
213356,Black,Medium,134 mm,Lenskart Air,LA E16566,1700,eyeframe,1653,0.0,0,https://www.lenskart.com/lenskart-air-la-e16566-c1-eyeglasses.html
200719,Blue,Medium,135 mm,Lenskart Air,LA E14858,1700,eyeframe,12421,4.7,15,https://www.lenskart.com/lenskart-air-la-e14858-c1-eyeglasses.html
215383,Purple,Medium,136 mm,Vincent Chase,VC E16659,1700,eyeframe,1137,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16659-c1-eyeglasses.html
213115,Gunmetal,Medium,137 mm,Lenskart Air,LA E16495,3000,eyeframe,1858,0.0,0,https://www.lenskart.com/lenskart-air-la-e16495-c2-eyeglasses.html
211189,Grey,Wide,138 mm,John Jacobs,JJ E16115,3500,eyeframe,7153,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16115-c1-eyeglasses.html
146521,Black,Medium,134 mm,Vincent Chase,VC E13757,1700,eyeframe,41872,4.4,52,https://www.lenskart.com/vincent-chase-vc-e13757-c1-eyeglasses.html
143006,Black,Narrow,130 mm,Vincent Chase,VC E13396,1700,eyeframe,48608,4.45,70,https://www.lenskart.com/vincent-chase-vc-e13396-c1-eyeglasses.html
211953,Green,Medium,135 mm,Lenskart Air,LA E16243,1700,eyeframe,1619,0.0,0,https://www.lenskart.com/lenskart-air-la-e16243-c2-eyeglasses.html
146846,Grey,Wide,141 mm,Lenskart Air,LA E12489,1700,eyeframe,41849,4.6,104,https://www.lenskart.com/lenskar-air-la-e12489-c2-eyeglasses.html
215311,Blue,Wide,139 mm,Vincent Chase,VC E16606,1700,eyeframe,662,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16606-c1-eyeglasses.html
212718,Grey,Narrow,131 mm,Lenskart Air,LA E16433,1700,eyeframe,1894,0.0,0,https://www.lenskart.com/lenskart-air-la-e16433-c2-eyeglasses.html
135208,Gold,Medium,136 mm,John Jacobs,JJ S12502,5000,sunglasses,19166,4.6,33,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12502-c4-sunglasses.html
150510,Black,Medium,137 mm,Vincent Chase,VC E14353,1700,eyeframe,34326,4.7,55,https://www.lenskart.com/vincent-chase-vc-e14353-c2-eyeglasses.html
209226,Blue Demi,Medium,134 mm,Vincent Chase,VC E13441,1700,eyeframe,3897,5.0,1,https://www.lenskart.com/vincent-chase-vc-e13441-c5-eyeglasses.html
215410,Black,Medium,137 mm,Lenskart Air,LA E16643,1700,eyeframe,3398,0.0,0,https://www.lenskart.com/lenskart-air-la-e16643-c1-eyeglasses.html
215374,Blue,Medium,136 mm,Vincent Chase,VC E16654,1700,eyeframe,811,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16654-c2-eyeglasses.html
212719,Blue,Medium,135 mm,Lenskart Air,LA E16434,1700,eyeframe,2056,0.0,0,https://www.lenskart.com/lenskart-air-la-e16434-c1-eyeglasses.html
215283,Black,Medium,136 mm,John Jacobs,JJ S11766,5000,sunglasses,2227,5.0,1,https://www.lenskart.com/john-jacobs-jj-s11766-c6-sunglasses.html
217089,Black,Medium,135 mm,Vincent Chase,VC E16938,1700,eyeframe,1581,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16938-c1-eyeglasses.html
150396,Black,Wide,140 mm,Vincent Chase,VC E14319,1700,eyeframe,37485,4.6,58,https://www.lenskart.com/vincent-chase-vc-e14319-c2-eyeglasses.html
211952,Grey,Medium,135 mm,Lenskart Air,LA E16243,1700,eyeframe,1549,0.0,0,https://www.lenskart.com/lenskart-air-la-e16243-c1-eyeglasses.html
211940,Grey,Wide,139 mm,Lenskart Air,LA E16239,1700,eyeframe,1567,0.0,0,https://www.lenskart.com/lenskart-air-la-e16239-c1-eyeglasses.html
215375,Purple,Medium,135 mm,Vincent Chase,VC E16655,1700,eyeframe,1041,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16655-c1-eyeglasses.html
213106,Black,Medium,135 mm,Lenskart Air,LA E16491,3000,eyeframe,1211,0.0,0,https://www.lenskart.com/lenskart-air-la-e16491-c1-eyeglasses.html
211194,Black,Extra Wide,142 mm,John Jacobs,JJ E16117,3500,eyeframe,6557,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16117-c1-eyeglasses.html
209224,Black,Narrow,130 mm,Vincent Chase,VC E11801,1700,eyeframe,14656,5.0,1,https://www.lenskart.com/vincent-chase-vc-e11801-c13-eyeglasses.html
207781,Black,Narrow,130 mm,Vincent Chase,VC E11259,1700,eyeframe,15730,4.45,532,https://www.lenskart.com/vincent-chase-vc-e11259-c7-eyeglasses.html
146806,Black,Extra Wide,144 mm,Lenskart Air,LA E11289,1700,eyeframe,44396,4.6,254,https://www.lenskart.com/lenskar-air-la-e11289-c2-eyeglasses.html
213370,Gold,Medium,136 mm,Lenskart Air,LA E16572,1700,eyeframe,1333,0.0,0,https://www.lenskart.com/lenskart-air-la-e16572-c1-eyeglasses.html
215951,Grey,Narrow,135 mm,Vincent Chase,VC S16734,2000,sunglasses,346,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16734-c2-sunglasses.html
213110,Black,Medium,136 mm,Lenskart Air,LA E16493,3000,eyeframe,1387,0.0,0,https://www.lenskart.com/lenskart-air-la-e16493-c1-eyeglasses.html
201411,Gunmetal,Wide,138 mm,John Jacobs,JJ E13105,3500,eyeframe,4153,4.5,39,https://www.lenskart.com/john-jacobs-jj-e13105-c10-eyeglasses.html
123656,,,,Aqualens,Aqualens Spectacle Lens Cleaner Bottle 100 ml,110,contact_lens_solution,7394717,4.75,1970,https://www.lenskart.com/aqualens-lens-spray-100-ml.html
133855,,,,Aqualens,Aqualens Comfort Contact Lens Solution 120 ml,199,contact_lens_solution,2129391,4.75,959,https://www.lenskart.com/aqualens-comfort-contact-lens-solution-120-ml.html
144127,,,,Aqualens Nxt,Aqualens 24Hrs NXT Monthly Disposable,799,contact_lens,773474,4.45,100,https://www.lenskart.com/aqualens-24-h-nxt-monthly-disposable-contact-lens-3-lens-box.html
134722,,,,Aqualens,Aqualens Daily Disposable 10Hrs,319,contact_lens,824362,4.6,125,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html
